	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
934	41	2sdBPhvEfcqLuUwookBCaW	0NwHP2UPexnet2CwYsqxJY	39cheYsCQNxTBf64SWBbuS	The End	Rodionis	Looking for Infinity	True	1	1	spotify:track:2sdBPhvEfcqLuUwookBCaW	76.874	audio_features	10	-7.657	0	0.0389	0.0853	0.0805	0.609	0.507	https://api.spotify.com/v1/tracks/2sdBPhvEfcqLuUwookBCaW	https://api.spotify.com/v1/audio-analysis/2sdBPhvEfcqLuUwookBCaW	139154	4	0.159	0.0313	[]	42	[]	43	2019-02-08
935	78	0Q2n5yzl2XRqYbV77tZNYp	5TbLOwv8BNnik3f03NZJlt	2P4n4HSzB7ZHocIaIp96bD	GOODMORNINGTOKYO!	TOKYO’S REVENGE	GOODMORNINGTOKYO!	True	1	1	spotify:track:0Q2n5yzl2XRqYbV77tZNYp	124.918	audio_features	4	-7.782	1	0.36	0.253	0.664	0.907	0.539	https://api.spotify.com/v1/tracks/0Q2n5yzl2XRqYbV77tZNYp	https://api.spotify.com/v1/audio-analysis/0Q2n5yzl2XRqYbV77tZNYp	150115	4	0.0408	0.0	['meme rap', 'sad rap', 'vapor trap', 'viral rap']	69	[]	71	2019-10-18
936	79	4S4Mfvv03M1cHgIOJcbUCL	2h93pZq0e7k5yf4dywlkpM	71VX8yv9T2hNIYVZJVUWVp	In My Room	Frank Ocean	In My Room	True	1	1	spotify:track:4S4Mfvv03M1cHgIOJcbUCL	158.037	audio_features	7	-7.425	1	0.0675	0.114	0.67	0.861	0.647	https://api.spotify.com/v1/tracks/4S4Mfvv03M1cHgIOJcbUCL	https://api.spotify.com/v1/audio-analysis/4S4Mfvv03M1cHgIOJcbUCL	133680	4	0.594	0.661	['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']	85	[]	72	2019-11-02
937	70	2INhKpUdzh7v0j041gZNsz	2h93pZq0e7k5yf4dywlkpM	1Fh1gzTOImG12M35w3nqQF	DHL	Frank Ocean	DHL	True	1	1	spotify:track:2INhKpUdzh7v0j041gZNsz	122.981	audio_features	4	-10.223	0	0.167	0.128	0.232	0.819	0.458	https://api.spotify.com/v1/tracks/2INhKpUdzh7v0j041gZNsz	https://api.spotify.com/v1/audio-analysis/2INhKpUdzh7v0j041gZNsz	268893	4	0.582	0.173	['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']	85	[]	62	2019-10-19
938	46	73dIlnEmUzwMYcXE5Vtoph	3IwaLzOzILWyMzjXFWiDbW	22xbeBAgk2ykJLJ0de2Rqw	ТОПЬ	JEEMBO	ТОПЬ	True	1	1	spotify:track:73dIlnEmUzwMYcXE5Vtoph	174.067	audio_features	1	-4.235	0	0.318	0.381	0.382	0.715	0.704	https://api.spotify.com/v1/tracks/73dIlnEmUzwMYcXE5Vtoph	https://api.spotify.com/v1/audio-analysis/73dIlnEmUzwMYcXE5Vtoph	165517	4	0.0284	5.98e-06	['russian drill', 'russian hip hop', 'russian trap']	54	[]	39	2019-01-16
939	46	2SkR6DRmkTwcS4Hhbdblnz	3IwaLzOzILWyMzjXFWiDbW	0sWYERpWlsALjdouT3fXqD	RAIDERS - Kaito Shoma Remix	JEEMBO	RAIDERS (Kaito Shoma Remix)	True	1	1	spotify:track:2SkR6DRmkTwcS4Hhbdblnz	154.886	audio_features	7	-5.694	1	0.219	0.158	0.287	0.558	0.917	https://api.spotify.com/v1/tracks/2SkR6DRmkTwcS4Hhbdblnz	https://api.spotify.com/v1/audio-analysis/2SkR6DRmkTwcS4Hhbdblnz	205064	4	0.326	0.826	['russian drill', 'russian hip hop', 'russian trap']	54	[]	38	2019-08-09
940	47	2yaNoXF7CqicmOSoyFoJr8	1K21aU29xAqoKoqbFgpPUt	269FJte1c0v7EFWzgP5bdK	Заряженный	GSPD	MYЗЛО	False	1	4	spotify:track:2yaNoXF7CqicmOSoyFoJr8	144.123	audio_features	7	-6.639	1	0.0453	0.804	0.717	0.516	0.936	https://api.spotify.com/v1/tracks/2yaNoXF7CqicmOSoyFoJr8	https://api.spotify.com/v1/audio-analysis/2yaNoXF7CqicmOSoyFoJr8	234167	4	0.000375	0.000796	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	49	2019-08-23
941	46	4NznBVd7lE9tU2rAPgrt40	1K21aU29xAqoKoqbFgpPUt	269FJte1c0v7EFWzgP5bdK	Никому не говори!	GSPD	MYЗЛО	False	1	8	spotify:track:4NznBVd7lE9tU2rAPgrt40	154.972	audio_features	0	-3.485	0	0.16	0.375	0.484	0.693	0.986	https://api.spotify.com/v1/tracks/4NznBVd7lE9tU2rAPgrt40	https://api.spotify.com/v1/audio-analysis/4NznBVd7lE9tU2rAPgrt40	185634	4	0.0297	4.98e-05	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	49	2019-08-23
942	39	7LSkq1ikwLWHxhGQjY18qG	1K21aU29xAqoKoqbFgpPUt	269FJte1c0v7EFWzgP5bdK	Интердевочка	GSPD	MYЗЛО	True	1	2	spotify:track:7LSkq1ikwLWHxhGQjY18qG	116.976	audio_features	5	-3.281	0	0.0304	0.376	0.466	0.676	0.924	https://api.spotify.com/v1/tracks/7LSkq1ikwLWHxhGQjY18qG	https://api.spotify.com/v1/audio-analysis/7LSkq1ikwLWHxhGQjY18qG	206827	4	0.125	2.05e-05	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	49	2019-08-23
943	38	63241EvVYcgZUgMIIbkvNl	1K21aU29xAqoKoqbFgpPUt	269FJte1c0v7EFWzgP5bdK	Эра Рэйва	GSPD	MYЗЛО	False	1	6	spotify:track:63241EvVYcgZUgMIIbkvNl	149.865	audio_features	2	-4.861	0	0.0693	0.1	0.5	0.598	0.953	https://api.spotify.com/v1/tracks/63241EvVYcgZUgMIIbkvNl	https://api.spotify.com/v1/audio-analysis/63241EvVYcgZUgMIIbkvNl	246400	4	0.00114	4.18e-05	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	49	2019-08-23
944	38	6SVq7lERSn13CswqUFpT3r	1K21aU29xAqoKoqbFgpPUt	269FJte1c0v7EFWzgP5bdK	Кислотный дождь	GSPD	MYЗЛО	True	1	3	spotify:track:6SVq7lERSn13CswqUFpT3r	144.971	audio_features	3	-7.628	0	0.0355	0.517	0.769	0.72	0.747	https://api.spotify.com/v1/tracks/6SVq7lERSn13CswqUFpT3r	https://api.spotify.com/v1/audio-analysis/6SVq7lERSn13CswqUFpT3r	205241	4	0.00437	0.00071	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	49	2019-08-23
945	36	1WnV0m4aZmiKolMaiLrakE	1K21aU29xAqoKoqbFgpPUt	269FJte1c0v7EFWzgP5bdK	СЕКТА	GSPD	MYЗЛО	True	1	1	spotify:track:1WnV0m4aZmiKolMaiLrakE	157.986	audio_features	7	-8.193	1	0.16	0.0868	0.441	0.6	0.867	https://api.spotify.com/v1/tracks/1WnV0m4aZmiKolMaiLrakE	https://api.spotify.com/v1/audio-analysis/1WnV0m4aZmiKolMaiLrakE	186835	4	0.000954	8.9e-05	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	49	2019-08-23
946	44	1NnoXGcSzpp7GpYWHyTG3x	1K21aU29xAqoKoqbFgpPUt	7FekUCai8F8vv2koPNFQzE	Быстрый	GSPD	Быстрый	True	1	1	spotify:track:1NnoXGcSzpp7GpYWHyTG3x	160.041	audio_features	0	-3.582	1	0.208	0.0632	0.677	0.725	0.93	https://api.spotify.com/v1/tracks/1NnoXGcSzpp7GpYWHyTG3x	https://api.spotify.com/v1/audio-analysis/1NnoXGcSzpp7GpYWHyTG3x	163500	4	0.0537	2.57e-05	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	37	2019-08-14
947	46	0xYsapCkJE5kOZgRRooWN7	1K21aU29xAqoKoqbFgpPUt	7GLoDOYQC0Y5tAFnY06fSz	I LOVE HARDBASS	GSPD	I LOVE HARDBASS	True	1	1	spotify:track:0xYsapCkJE5kOZgRRooWN7	149.995	audio_features	11	-1.7	0	0.0692	0.0607	0.855	0.662	0.982	https://api.spotify.com/v1/tracks/0xYsapCkJE5kOZgRRooWN7	https://api.spotify.com/v1/audio-analysis/0xYsapCkJE5kOZgRRooWN7	212800	4	0.273	0.0367	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	39	2019-03-18
948	41	4M9uQE0R7CmElGUDNfzFd9	1K21aU29xAqoKoqbFgpPUt	7GzaMKHCghBq8WdMpWbCJn	Я тебя никогда не отдам мусорам - Punk Version	GSPD	Я тебя никогда не отдам мусорам (Punk Version)	True	1	1	spotify:track:4M9uQE0R7CmElGUDNfzFd9	153.908	audio_features	5	-8.444	1	0.0734	0.0969	0.696	0.526	0.852	https://api.spotify.com/v1/tracks/4M9uQE0R7CmElGUDNfzFd9	https://api.spotify.com/v1/audio-analysis/4M9uQE0R7CmElGUDNfzFd9	217027	4	0.00469	0.0957	['hard bass', 'russian alt pop', 'russian electronic', 'russian rave']	53	[]	34	2019-12-20
949	53	35SEoMCj4gmUOOr7pzXKTw	00kFJVwHs1khDZvTEl3ZJO	0xyhCKqKFFdY7CAghzUUcp	Cotton Candy	Rrose Rrome	Cotton Candy	True	1	1	spotify:track:35SEoMCj4gmUOOr7pzXKTw	98.994	audio_features	1	-8.424	1	0.137	0.0692	0.385	0.793	0.595	https://api.spotify.com/v1/tracks/35SEoMCj4gmUOOr7pzXKTw	https://api.spotify.com/v1/audio-analysis/35SEoMCj4gmUOOr7pzXKTw	138193	4	0.00312	0.0	[]	38	[]	46	2019-12-05
950	47	0L3nGkIngSTWMKp1Yz4pSU	2u3ZpvdeLOLg3mIvQg0jZh	3wAZunvLoqEdU4gHFzcuDu	Тамагочи	MAYBE BABY	Тамагочи	False	1	1	spotify:track:0L3nGkIngSTWMKp1Yz4pSU	140.093	audio_features	0	-5.703	1	0.0518	0.0538	0.889	0.788	0.73	https://api.spotify.com/v1/tracks/0L3nGkIngSTWMKp1Yz4pSU	https://api.spotify.com/v1/audio-analysis/0L3nGkIngSTWMKp1Yz4pSU	172124	4	0.111	0.0	['russian hip hop']	50	[]	40	2019-10-11
951	37	1U6ISBr0YFanJxLC4lMgeh	2u3ZpvdeLOLg3mIvQg0jZh	1oRRt7xqKAjArKWpknu6at	Бесконечное лето	MAYBE BABY	Бесконечное лето	False	1	1	spotify:track:1U6ISBr0YFanJxLC4lMgeh	108.002	audio_features	10	-3.948	0	0.0253	0.199	0.366	0.686	0.693	https://api.spotify.com/v1/tracks/1U6ISBr0YFanJxLC4lMgeh	https://api.spotify.com/v1/audio-analysis/1U6ISBr0YFanJxLC4lMgeh	197908	4	0.0597	0.000243	['russian hip hop']	50	[]	30	2019-08-21
952	36	1hGIpfghyTuhrjJz0qv25L	2u3ZpvdeLOLg3mIvQg0jZh	79jj81OgA8xXIiE7p9MNwd	Аскорбинка 2.0	MAYBE BABY	Аскорбинка 2.0	False	1	1	spotify:track:1hGIpfghyTuhrjJz0qv25L	152.984	audio_features	0	-4.921	0	0.163	0.065	0.873	0.751	0.781	https://api.spotify.com/v1/tracks/1hGIpfghyTuhrjJz0qv25L	https://api.spotify.com/v1/audio-analysis/1hGIpfghyTuhrjJz0qv25L	181973	4	0.184	0.0	['russian hip hop']	50	[]	29	2019-03-05
953	54	2CNNfa5yiPeX9Bygg4ASIJ	30g2E36sSlQUG9rDxyBbtN	6Uah69S55nB2L8GX3kdbxA	Loot	Lk Tha Goon	We The Gang, Vol. 1	True	1	2	spotify:track:2CNNfa5yiPeX9Bygg4ASIJ	128.077	audio_features	11	-14.093	0	0.323	0.439	0.608	0.819	0.421	https://api.spotify.com/v1/tracks/2CNNfa5yiPeX9Bygg4ASIJ	https://api.spotify.com/v1/audio-analysis/2CNNfa5yiPeX9Bygg4ASIJ	179125	4	0.015	0.000298	['rap montrealais']	41	[]	48	2019-12-02
954	79	0mjAU3yKR1QnXnHtjGJqTM	5Pwc4xIPtQLFEnJriah9YJ	57BhVBJbVPfIbwLANO5fSe	Rescue Me	OneRepublic	Rescue Me	False	1	1	spotify:track:0mjAU3yKR1QnXnHtjGJqTM	121.049	audio_features	7	-7.737	1	0.0433	0.694	0.64	0.759	0.605	https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM	https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM	158900	4	0.156	0.0	['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']	83	[]	72	2019-05-17
955	60	6d4YTLAXAMUC8vxsSyBkmt	2pZFo9VIdlenvCmKSicAhC	5voYneHrCGHAmtaXv77CXQ	Принцесса	Babek Mamedrzaev	313	False	1	8	spotify:track:6d4YTLAXAMUC8vxsSyBkmt	116.044	audio_features	7	-3.0	0	0.0992	0.521	0.433	0.79	0.922	https://api.spotify.com/v1/tracks/6d4YTLAXAMUC8vxsSyBkmt	https://api.spotify.com/v1/audio-analysis/6d4YTLAXAMUC8vxsSyBkmt	177969	4	0.016	0.0	['russian pop']	51	[]	54	2019-11-19
956	51	0gnEPkhKQ1lMyP9jnw8RZl	6OTMjaRQ9kxdwoPRYTmyOM	2HLOTIalAO40L7tTOw3s8o	Паруса	Mot	Паруса	False	1	1	spotify:track:0gnEPkhKQ1lMyP9jnw8RZl	124.94	audio_features	6	-4.692	0	0.266	0.0918	0.617	0.781	0.831	https://api.spotify.com/v1/tracks/0gnEPkhKQ1lMyP9jnw8RZl	https://api.spotify.com/v1/audio-analysis/0gnEPkhKQ1lMyP9jnw8RZl	210838	4	0.0916	0.0	['russian dance', 'russian dance pop', 'russian hip hop', 'russian pop', 'ukrainian pop']	56	[]	44	2019-06-07
