	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
29	84	1zB4vmk8tFRmM9UULNzbLB	53XhwfbYqKCa1cC15pYq2q	33pt9HBdGlAbRGBHQgsZsU	Thunder	Imagine Dragons	Evolve	False	1	10	spotify:track:1zB4vmk8tFRmM9UULNzbLB	167.997	audio_features	0	-4.833	1	0.0438	0.147	0.288	0.605	0.822	https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB	https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB	187147	4	0.00671	0.134	['modern rock', 'pop', 'rock']	87	[]	87	2017-06-23
30	84	7GX5flRQZVHRAGd6B4TmDO	4O15NlyKLIASxsJ0PrXPfz	733e1ZfktLSwj96X5rsMeE	XO Tour Llif3	Lil Uzi Vert	Luv Is Rage 2	True	1	16	spotify:track:7GX5flRQZVHRAGd6B4TmDO	155.096	audio_features	11	-6.366	0	0.231	0.109	0.401	0.732	0.75	https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO	https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO	182707	4	0.00264	0.0	['melodic rap', 'philly rap', 'rap', 'trap']	91	[]	83	2017-08-25
31	55	7FyV5LIUxjyAFo51XK8g8z	3WTyfniMlnDSFDXaHIDVjh	1UlO6FObtFA1HeR2IzdE7k	False Mirror	FLESH	False Mirror	True	1	1	spotify:track:7FyV5LIUxjyAFo51XK8g8z	175.132	audio_features	5	-4.367	1	0.395	0.153	0.359	0.759	0.643	https://api.spotify.com/v1/tracks/7FyV5LIUxjyAFo51XK8g8z	https://api.spotify.com/v1/audio-analysis/7FyV5LIUxjyAFo51XK8g8z	142000	4	0.0579	0.0	['russian hip hop', 'russian trap']	49	[]	49	2017-08-18
32	54	6E9Rw6o5YQ93bLcGTLMz52	2nAUHbKI7TZShUwFpk6G08	7IA4QGM2SjHqnWmJnJTiT0	Панелька	Husky	Любимые песни (воображаемых) людей	True	1	3	spotify:track:6E9Rw6o5YQ93bLcGTLMz52	126.001	audio_features	4	-8.515	0	0.514	0.253	0.382	0.512	0.634	https://api.spotify.com/v1/tracks/6E9Rw6o5YQ93bLcGTLMz52	https://api.spotify.com/v1/audio-analysis/6E9Rw6o5YQ93bLcGTLMz52	182667	3	0.626	2.45e-06	['russian hip hop', 'russian trap']	60	[]	55	2017-03-31
33	56	3dzwxkefk58p6aXC3ADRt9	1F8usyx5PbYGWxf0bwdXwA	4NSb9oVHvN9yDrVAgazNuA	Дико, например	PHARAOH	Дико, например	True	1	1	spotify:track:3dzwxkefk58p6aXC3ADRt9	90.073	audio_features	6	-6.636	1	0.0789	0.104	0.084	0.891	0.624	https://api.spotify.com/v1/tracks/3dzwxkefk58p6aXC3ADRt9	https://api.spotify.com/v1/audio-analysis/3dzwxkefk58p6aXC3ADRt9	168000	4	0.114	0.00711	['russian grime', 'russian hip hop']	63	[]	49	2017-05-28
34	52	5HHMRGj4gT6gRqx2oYVuga	1F8usyx5PbYGWxf0bwdXwA	7DTn18bcFCNls94EyPfmFe	Лаллипап	PHARAOH	Pink Phloyd	True	1	7	spotify:track:5HHMRGj4gT6gRqx2oYVuga	83.75	audio_features	2	-7.234	1	0.403	0.104	0.638	0.703	0.63	https://api.spotify.com/v1/tracks/5HHMRGj4gT6gRqx2oYVuga	https://api.spotify.com/v1/audio-analysis/5HHMRGj4gT6gRqx2oYVuga	162874	4	0.278	0.0	['russian grime', 'russian hip hop']	63	[]	54	2017-07-09
35	56	4EbMgU3Iidw5Mf6LVEAka7	3WGL5CRtgYd8Tm5elcbsdV	5UI1VzRTHbaxRzPOKPVcPZ	Возможно	МЫ	Расстояние, Pt. 3	False	1	1	spotify:track:4EbMgU3Iidw5Mf6LVEAka7	159.822	audio_features	2	-7.294	1	0.188	0.251	0.281	0.742	0.614	https://api.spotify.com/v1/tracks/4EbMgU3Iidw5Mf6LVEAka7	https://api.spotify.com/v1/audio-analysis/4EbMgU3Iidw5Mf6LVEAka7	121000	4	0.122	0.0	['russian alt pop', 'russian hip hop', 'russian indie']	52	[]	49	2017-09-08
36	72	46eK1kembooWblMi7M7yLM	6SSmy635N3a4oWmPk85xpK	4jYST2srvgmyufpKgh8Z9B	Look at Me Now	Brennan Savage	Look at Me Now	True	1	1	spotify:track:46eK1kembooWblMi7M7yLM	160.075	audio_features	0	-9.793	0	0.0918	0.0928	0.355	0.649	0.538	https://api.spotify.com/v1/tracks/46eK1kembooWblMi7M7yLM	https://api.spotify.com/v1/audio-analysis/46eK1kembooWblMi7M7yLM	150000	4	0.0483	0.401	['dark trap', 'emo rap', 'sad rap', 'underground hip hop']	67	[]	65	2017-07-01
37	55	3uJbD09ngeYujrB6LlOb0a	61YHPtwv3WNByXbiX8cYFF	0hkXAjLY0lLkSI4UtgVMBQ	Люби меня люби	Grechka	Звёзды только ночью	False	1	8	spotify:track:3uJbD09ngeYujrB6LlOb0a	179.987	audio_features	10	-8.579	0	0.041	0.154	0.296	0.348	0.507	https://api.spotify.com/v1/tracks/3uJbD09ngeYujrB6LlOb0a	https://api.spotify.com/v1/audio-analysis/3uJbD09ngeYujrB6LlOb0a	187361	4	0.306	6.17e-05	['russian alt pop', 'russian pop']	49	[]	50	2017-12-22
38	77	3UEnF6y5tyHVtMzldS3svp	4zjO8Jhi2pciJJzd8Q6rga	65QMh46zprwhLoYR9vOlVz	Everything Black	Unlike Pluto	Everything Black	False	1	1	spotify:track:3UEnF6y5tyHVtMzldS3svp	98.059	audio_features	5	-4.334	0	0.114	0.117	0.395	0.62	0.864	https://api.spotify.com/v1/tracks/3UEnF6y5tyHVtMzldS3svp	https://api.spotify.com/v1/audio-analysis/3UEnF6y5tyHVtMzldS3svp	228980	4	0.0323	0.0	['bass trap', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']	69	[]	70	2017-03-10
